31	1999	Saturn SC2	HURST	TX	5991	81933	Black	Dealer	4	Yes	Yes	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	Yes	No	No	Yes	Yes	Yes	No	Yes	Yes	No	Yes	Yes	Yes	No	No	Power Windows Power Sunroof Air Conditioning Power Mirror(s) Rear Spoiler Power Brakes Cruise Control 16 Valve Dual Overhead Cam Eng Power Steering 15' Alloy Wheels Fog Lights AM-FM Stereo Security System Air ConditioningFront Wheel DriveManual TransmissionPower BrakesPower SteeringTilt Steering Wheel 	NULL	Saturn	31	NULL
42	1999	Ford Expedition DOOR	ARLINGTON	TX	8995	153505	Blue	Dealer	8	NO	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	Yes	Yes	Yes	Yes	No	No	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No	No	STANDARD FEATURES: air conditioning cruise control power door locks w/keyless entry power steering power brakes split front bench seat velour/cloth seats power windows power mirrors power driver seat lighted entry system power door locks tilt steering wheel chrome bumpers styled steel wheels intermittent wipers luggage rack rear window defroster rear window wiper tachometer 	NULL	Ford	42	NULL
43	2004	Ford Freestar	ARLINGTON	TX	17991	22864	White	Dealer	6	NO	Yes	Yes	No	No	No	No	No	No	Yes	No	Yes	No	No	Yes	Yes	Yes	Yes	No	No	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No	No	STANDARD FEATURES: fwd air conditioning cruise control power door locks w/keyless entry power steering power brakes sliding driver side door bucket seats rear bench seat third seat velour/cloth seats power windows privacy glass power mirrors alarm system power driver seat lighted entry system digital clock fog lights power door locks tilt steering wheel intermittent wipers luggage rack rear heater rear window defroster rear window wiper tachometer 	NULL	Ford	43	NULL
3673	2001	Volkswagen Passat GLX	DALLAS	TX	16990	39100	Blue	Dealer	6	NO	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	** One Owner Lease Return**No haggle transaction    1-888-895-0818                                   www.budgetcarsalesdallas.com 	NULL	Volkswagen	3673	NULL
3675	2002	Acura TYPE-S SEDAN	DALLAS	TX	17999	44070	White	Dealer	6	NO	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	** One Owner Lease Return**No haggle transaction    1-888-895-0818                                   www.budgetcarsalesdallas.com 	NULL	Acura	3675	NULL
24	2000	Ford F150 SUPERCAB	GARLAND	TX	10131	81928	White	Dealer	6	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	Yes	No	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	Yes	No	No	XLT Single Compact Disc Air Conditioning Power Door Locks Cruise Control Alloy Wheels AM/FM Stereo Dual Front Air Bags Power Steering Power Windows Tilt Wheel Bug Deflector Gas-pressurized shock absorbers Pwr steering 4-pin trailer tow wiring 3800# capacity rear axle Pwr front disc/rear drum brakes 58 amp-hour (540 CCA) maintenance-free battery w/battery-saver feature 6000# GVWR/1795# maximum payload Rear-wheel anti-lock brake system {Upgraded by Base PEP} 25.0 gallon fuel tank 130 amp alternator 6-1/2' pickup box w/tie-down hooks 3450# capacity twin forged SLA front axle Front coil/rear leaf spring suspension Color-keyed door handles Removable locking tailgate w/black handle Quarter/side window privacy glass Chrome front/rear step bumper Chrome headlamp surround & grille w/storm gray egg crate insert Color-keyed door moldings Cargo box light Dual pwr aero mirrors w/chrome caps Rear quarter window flip-out glass Speed-dependent interval wipers Box-rail/tailgate moldings Dual rear access doors Tachometer Securilock anti-theft ignition Dual instrument-panel-mounted cupholders Auxiliary pwr point in instrument panel Color-keyed headliner Cloth sun visors w/dual covered mirrors Color-keyed carpeting Tilt steering column Pwr door locks Speed control Dual A-pillar grab handles Underhood light Voltmeter oil pressure/temp/speedometer/fuel gauges Matching flip-up split bench rear seat Dome light w/dual map lights Adjustable shoulder belts Side door intrusion beams 	NULL	Ford	24	NULL
29	2003	Ford F150 SUPERCREW	RICHARDSON	TX	19995	18756	Silver	Dealer	8	Yes	Yes	No	Yes	No	No	Yes	Yes	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	Yes	No	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	Yes	No	No	In Order To recieve the Internet Discount Print this Add and Present to: Billy Tait Pre owned Internet Manager Air Conditioning Dual Front Air Bags Cruise Control AM/FM Stereo Single Compact Disc Alloy Wheels XLT Tilt Wheel ABS (4-Wheel) Bed Liner Power Steering Power Windows Power Door Locks Cassette Dual black pwr mirrors Rear compartment privacy glass Removable locking tailgate w/black handle Color-keyed door moldings Cargo box light Body-color door handles Chrome headlamp surround & grille w/grey egg crate insert Speed-dependent interval wipers (4) full-size doors Chrome front/rear step bumper Tilt steering column Remote keyless entry-inc: (2) key fobs illuminated entry Speed control Securilock anti-theft ignition Manual air conditioning Auxiliary pwr points-inc: (1) instrument panel (1) rear seat Pwr adjustable accelerator/brake pedals Pwr door locks Dual covered visor vanity mirrors Lights-inc: dome dual front map dual rear reading underhood Matching fold-down 40/60 split rear bench seat w/head restraints Color-keyed carpeting Color-keyed leather-wrapped steering wheel Cup holders-inc: (2) instrument panel (1) front armrest (2) rear seat Removable instrument panel ash cup Vinyl upper door trim panels w/integral armrest front/rear map pockets Instrumentation-inc: tachometer speedometer voltmeter Dual front/rear grab handles Cloth sun visors Front/rear outboard height-adjustable shoulder belts (1) front passenger seat integrated child seat tether (3) rear seat integrated child seat tethers (LATCH) 	NULL	Ford	29	NULL
59	2004	Chevrolet Malibu CLASSIC	DALLAS	TX	9993	28684	White	Dealer	4	Yes	Yes	No	No	Yes	Yes	No	Yes	Yes	No	No	No	No	Yes	Yes	Yes	Yes	Yes	No	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	No	No	No	great car great transportationSTANDARD FEATURES: fwd air conditioning power steering power brakes bucket seats rear bench seat power windows automatic on/off headlights digital clock power door locks remote trunk release tilt and telescopic steering wheel center console daytime running lights intermittent wipers rear window defroster tachometer am/fm/in dash single cd player child safety locks cloth seats cruise control driver airbag passenger airbag power mirrors 	NULL	Chevrolet	59	NULL
33	2003	Jaguar XK8 CONVERTIBLE	DALLAS	TX	44950	7608	Red	Dealer	8	Yes	Yes	Yes	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	No	Yes	No	No	Yes	Yes	Yes	Yes	Yes	No	This 2003 Jaguar XK8 4.2 Convertible Convertible 2dr Convertible features a 4.2L V8 8cyl GAS powered engine. It is equipped with a automatic transmission. The vehicle is Phoenix Red with a Tan Leather interior. It is offered with the remaining factory warranty. Air Conditioning Cassette Player AM-FM Anti-lock Brake System Passenger Side Airbag Compact Disc Changer Traction Control Climate Control Cruise Control Driver Side Airbag Fog Lamps Heated Seat Intermittent Wipers Keyless Entry Power Door Locks Power Mirrors Powered Driver Seat Power Steering Power Passenger Seat Power Windows Traction Control System Alarm System Side Curtain Airbags Steering Wheel Radio Controls Tilt Steering Column Alloy Wheels Leather Interior Surface Alpine Premium Sound System - Contact Bob Hanley for more information. Toll-Free: 800-YES-JAGS or Phone: 972-243-3400 or Email: bob@texascarsdirect.com FAX: 972-243-3500 	NULL	Jaguar	33	NULL
55	2002	Acura SEDAN	DALLAS	TX	16950	37000	Silver	Dealer	6	NO	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	This is a super nice 3.2 TL which still carries factory warranty  silverish light blue on black leather  real clean in and out  drives great  shop around and compare ( SORRY  NO INHOUSE FINANCING ) .... please call andy at   972-406-9220   or   cell 214-773-3966 .... AND REMEMBER  WE HAVE BEEN IN BUSINESS SINCE 1982 AND STILL AROUND !!!!!!!! 	NULL	Acura	55	NULL
39	2004	Ford Explorer DOOR	ARLINGTON	TX	5995	100115	Red	Dealer	6	Yes	Yes	No	Yes	No	No	Yes	No	Yes	Yes	No	Yes	No	Yes	Yes	Yes	Yes	Yes	No	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	Yes	No	No	antilock brakes cruise control 5-speed manual am/fm bucket front seats tilt-adjustable rear defogger am/fm/cassette audio system passenger airbag power mirrors intermittent 4.0l  v6  12 valve overhead valves (ohv) remote trunk release power steering air conditioning leather-wrapped four wheel antilock brk skid plates vinyl tachometer power door locks power windows privacy glass rear window wiper abs alloy rims automatic 5-speed transmission bucket seats captain chairs (2) center console chrome wheels keyless entry system luggage rack side steps 	NULL	Ford	39	NULL
3680	2001	Saab SE	DALLAS	TX	16990	44190	Black	Dealer	6	NO	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No	** One Owner Lease Return**No haggle transaction    1-888-895-0818                                   www.budgetcarsalesdallas.com 	NULL	Saab	3680	NULL
3683	2001	Acura SEDAN	DALLAS	TX	17999	25413	White	Dealer	6	NO	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	** One Owner Lease Return**No haggle transaction    1-888-895-0818                                   www.budgetcarsalesdallas.com 	NULL	Acura	3683	NULL
3685	2004	Volkswagen Touareg V6	DALLAS	TX	28999	8973	Silver	Dealer	6	NO	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	** One Owner Lease Return** No haggle transaction 1-888-895-0818 	NULL	Volkswagen	3685	NULL
34	2002	Ford Explorer XLS DOOR	RICHARDSON	TX	16995	14936	Brown	Dealer	6	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	Yes	Yes	Yes	Yes	No	No	Yes	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	No	Yes	Power Windows Power Door Locks Cruise Control Single Compact Disc Privacy Glass Towing Pkg Power Steering Tilt Wheel ABS (4-Wheel) Roof Rack Alloy Wheels XLS Air Conditioning AM/FM Stereo Dual Front Air Bags step-up tube bars Hood assist gas cylinders HD gas shock absorbers 130-amp alternator 2510# capacity front/2900# capacity rear springs (2001) Front/rear stabilizer bars Pwr rack & pinion steering 4-wheel anti-lock braking system 3.73 limited-slip axle Class II trailer towing w/receiver hitch-inc: 3500# capacity 4-pin connector 2560# capacity front axle/3000# capacity rear axle LEV emissions certification 72 amp/hr maintenance-free battery w/battery saver feature Independent short/long arm front/rear suspension w/coil springs Pwr 4-wheel disc brakes 22.5 gallon fuel tank Metallic color-keyed front/rear bumpers Body-color body-side moldings Black-out B-pillar treatment Privacy glass-inc: rear door/rear quarter/liftgate windows Speed-sensitive dual intermittent windshield wipers Hood/instrument panel sound insulation Medium platinum grille w/integral chrome surround Rear window dual intermittent wiper/washer Black-grained door handles Black roof rails Dual black pwr folding mirrors Solar-tinted glass-inc: windshield front door windows Fixed antenna Front pwr point Manual day/night rearview mirror Color-keyed molded cloth headliner Soft release parking brake Cargo management system Split-folding rear seat w/head restraints Color-keyed full-length carpet Color-keyed plastic scuff plates on all doors & liftgate Warning chimes-inc: headlights-on key-in-ignition safety belt door ajar Pwr door locks-inc: illuminated controls cargo area lock/unlock button Speed control w/fingertip controls Air conditioning Illuminated glove box w/color-keyed latch Illuminated entry (4) load floor tie-down hooks 5-passenger seating Cloth front captains chairs Tilt steering wheel Securilock passive anti-theft system Pwr accesso> 	NULL	Ford	34	NULL
36	2003	Chevrolet S10 Pickup REGULAR CAB	CARROLLTON	TX	10950	39851	White	Dealer	4	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	No	Yes	Yes	Yes	No	No	Yes	Yes	No	Yes	No	No	No	No	Yes	Yes	No	No	Air Conditioning Alloy Wheels AM/FM Stereo Power Steering ABS (4-Wheel) Dual Front Air Bags Bed Liner Battery heavy-duty 525 cold-cranking amps-inc: rundown protection GVWR 4200 lbs. (1905 kg) Suspension Package Solid Smooth Ride Suspension rear semi-floating axle w/2-stage multi-leaf springs Steering power 18 gallon fuel tank Rear axle 3.73 ratio Alternator 100 amps Brakes 4-wheel antilock front disc/rear drum Daytime running lamps-inc: automatic exterior lamp control Wipers intermittent front-inc: pulse washers Bumpers front and rear Dark Gray rear step-inc: pad Mirror inside rearview manual day/night-inc: dual reading lights Floor covering rubberized vinyl Assist handle front passenger Theft-deterrent system PASSLock Sound system ETR AM/FM stereo-inc: seek-&-scan & digital clock Power outlet auxiliary covered (1) 12-volt Visors padded color-keyed Air conditioning front manual Lighting w/delayed entry 	NULL	Chevrolet	36	NULL
